-2.747371605880543632e-01;-2.680926178693857631e-01;-2.614919338380336522e-01;-2.549345332918747098e-01;-2.484198522706809464e-01;-2.432384935286834304e-01;-2.419473377650634693e-01;-2.355164474347731240e-01;-2.291266493360020751e-01;-2.227774216573432942e-01;-2.202489753039845732e-01;-2.164682524640785533e-01;-2.152111812740274688e-01;-2.139556883281955035e-01;-2.101986394504832545e-01;-2.077017592518960176e-01;-2.039680896998471438e-01;-2.002483085973151278e-01;-1.928500011158702232e-01;-1.903960121543034623e-01;-1.879480305156633890e-01;-1.855060268601117501e-01;-1.842872576659822237e-01;-1.818541664413407255e-01;-1.782155935974324701e-01;-1.770056720947191520e-01;-1.757972127331508261e-01;-1.733846663277668620e-01;-1.709779262972019598e-01;-1.697767249515677868e-01;-1.673786422675549446e-01;-1.649862966289352140e-01;-1.614084752810512335e-01;-1.602187071454623801e-01;-1.578434091165550612e-01;-1.566578725224533342e-01;-1.554737397612366567e-01;-1.542910075121872449e-01;-1.519297313265074167e-01;-1.507511808070632342e-01;-1.495740176340483174e-01;-1.483982385450363650e-01;-1.448791733298406548e-01;-1.437088981816503352e-01;-1.425399909766683626e-01;-1.402062676304482725e-01;-1.390414451341550894e-01;-1.378779778708570936e-01;-1.367158626906796459e-01;-1.355550964547173887e-01;-1.332375983143548048e-01;-1.297713903378685807e-01;-1.274672418530184981e-01;-1.263171554697810339e-01;-1.228748112788082547e-01;-1.205864807607961164e-01;-1.194442761820190269e-01;-1.171637734832938899e-01;-1.160254694332334691e-01;-1.148884596461583474e-01;-1.126183111116191710e-01;-1.114851665144504927e-01;-1.103533044807671198e-01;-1.092227221104809520e-01;-1.080934165133295710e-01;-1.035889043922249148e-01;-1.024659396476011730e-01;-1.013442345384011484e-01;-1.002237862419114028e-01;-9.910459194489634749e-02;-9.798664884355516580e-02;-9.686995414347998601e-02;-9.464029881621092988e-02;-9.352733264679018166e-02;-9.241560379409974324e-02;-9.019584705578680139e-02;-8.798100672623404561e-02;-8.687542341848435157e-02;-8.577106107543118474e-02;-8.356598851711717624e-02;-8.246527294093168592e-02;-8.136576760751471071e-02;-7.917037704407912935e-02;-7.697979566426046971e-02;-7.588630184288920610e-02;-7.370289486194563089e-02;-7.261297649792006204e-02;-7.152424476272339904e-02;-7.043669707532450308e-02;-6.935033086310368744e-02;-6.826514356181662135e-02;-6.718113261555834492e-02;-6.609829547672638195e-02;-6.501662960598526830e-02;-6.393613247223112195e-02;-6.285680155255539414e-02;-6.177863433220989048e-02;-6.070162830457198622e-02;-5.962578097110892567e-02;-5.855108984134339833e-02;-5.747755243281932325e-02;-5.640516627106672426e-02;-5.533392888956785438e-02;-5.426383782972351438e-02;-5.319489064081839302e-02;-5.212708487998829465e-02;-5.106041811218584719e-02;-4.999488791014753547e-02;-4.893049185436090104e-02;-4.786722753303088856e-02;-4.680509254204739261e-02;-4.574408448495299179e-02;-4.468420097290984327e-02;-4.362543962466770148e-02;-4.256779806653221421e-02;-4.151127393233228907e-02;-4.045586486338865334e-02;-3.940156850848263587e-02;-3.834838252382401919e-02;-3.729630457302015450e-02;-3.624533232704518770e-02;-3.519546346420843186e-02;-3.414669567012394019e-02;-3.309902663768025943e-02;-3.205245406700926031e-02;-3.100697566545621009e-02;-2.996258914754996658e-02;-2.891929223497221799e-02;-2.787708265652855469e-02;-2.683595814811802482e-02;-2.579591645270395278e-02;-2.475695532028492421e-02;-2.371907250786490715e-02;-2.268226577942452152e-02;-2.164653290589248907e-02;-2.061187166511619859e-02;-1.957827984183343334e-02;-1.854575522764425818e-02;-1.751429562098202539e-02;-1.648389882708554618e-02;-1.545456265797142022e-02;-1.442628493240547156e-02;-1.339906347587536094e-02;-1.237289612056332276e-02;-1.134778070531805225e-02;-1.032371507562772524e-02;-9.300697083593168976e-03;-8.278724587900160303e-03;-7.257795453792866176e-03;-6.237907553047425564e-03;-5.219058763944658778e-03;-4.201246971243922587e-03;-3.184470066157089364e-03;-2.168725946321559128e-03;-1.154012515775062033e-03;-1.403276849289341395e-04;8.723306294572590394e-04;1.883964504301519939e-03;2.894576010225199860e-03;3.904167211577540264e-03;4.912740166462305387e-03;5.920296926762065766e-03;6.926839538163471859e-03;7.932370040182167709e-03;8.936890466187813464e-03;9.940402843427871907e-03;1.094290919305347838e-02;1.194441153014298360e-02;1.294491186372647915e-02;1.394441219681019292e-02;1.494291452639967890e-02;1.594042084352506258e-02;1.693693313326399830e-02;1.793245337476558066e-02;1.892698354127393331e-02;1.992052560015189142e-02;2.091308151290348707e-02;2.190465323519847837e-02;2.289524271689461973e-02;2.388485190206086559e-02;2.487348272900026525e-02;2.684781703271802572e-02;2.783352435747722328e-02;2.881826102001667708e-02;2.980202893014939278e-02;3.078482999205745321e-02;3.176666610431439636e-02;3.274753915990630954e-02;3.372745104625506085e-02;3.470640364523921301e-02;3.568439883321591205e-02;3.666143848104270325e-02;3.763752445409812575e-02;3.861265861230437496e-02;4.056007889669988042e-02;4.250371410527105376e-02;4.444357892309756808e-02;5.216562501700779120e-02;6.173507603315855907e-02
-inf;-inf;-inf;-inf;-inf;-inf;-inf;-inf;-inf;-inf;-inf;inf;inf;inf;inf;inf;inf;inf;inf;-inf;-inf;-inf;inf;3.444908380904159739e-01;3.384729393210074710e-01;3.417642401846075484e-01;-inf;-inf;3.284483518886549547e-01;3.277176310715588237e-01;3.313281401380203106e-01;3.208854233157378832e-01;3.199677410496773455e-01;3.139875778502959069e-01;3.105148674239717188e-01;3.096106436285015473e-01;3.102766197749737831e-01;3.060974069525780883e-01;3.025695198926544038e-01;3.015872233351500342e-01;3.020758198404590589e-01;2.964729893000229155e-01;2.919002589905957956e-01;2.937084214058139908e-01;2.897665687949262381e-01;2.847175941344211036e-01;2.836211671384933908e-01;2.838587613812973420e-01;2.799883645523417730e-01;2.788473091112547708e-01;2.751795714986577934e-01;2.702935792095800260e-01;2.665830932982767298e-01;2.677186869301537708e-01;2.603067970326058411e-01;2.587811904287660725e-01;2.552089056254354116e-01;2.566660508545713926e-01;2.500463014307718335e-01;2.507441202014746295e-01;2.448200475304179724e-01;2.423785289355136485e-01;2.448949689395010232e-01;2.414937034319603326e-01;2.380829027864783953e-01;2.330245029822390068e-01;2.287742921862187251e-01;2.281607364597654508e-01;2.257327359615027007e-01;2.275839195091400313e-01;2.259665898226524972e-01;2.210555543608876128e-01;2.170419419015042761e-01;2.162454607561294928e-01;2.161679850894309418e-01;2.105439393164167672e-01;2.072123280112123933e-01;2.076854494474980328e-01;2.038278022819283442e-01;2.010844928518213115e-01;1.993358984136521794e-01;1.988939293733883451e-01;1.946593601830667319e-01;1.910324072412315777e-01;1.910003458509198782e-01;1.860922920495592658e-01;1.847898470779184288e-01;1.834530945672737945e-01;1.826225489061568397e-01;1.801495140286396013e-01;1.797616441636938900e-01;1.772762630048178301e-01;1.757939159694437425e-01;1.752464474201691214e-01;1.727414598547860336e-01;1.711726513057926502e-01;1.695762366329152948e-01;1.701383213054403487e-01;1.671670563398381104e-01;1.654726607492941481e-01;1.653797649346185616e-01;1.624105881839087162e-01;1.610249499972931653e-01;1.603543060840285361e-01;1.599601681743912374e-01;1.569813158796226349e-01;1.564732500901668544e-01;1.541748888899190650e-01;1.538597397888383511e-01;1.527942322329916558e-01;1.510420367701537925e-01;1.501637547229960901e-01;1.477346418761638080e-01;1.470298316620972934e-01;1.459525070717803130e-01;1.448018780466054367e-01;1.435807101695260324e-01;1.417808267434937652e-01;1.411835740397525130e-01;1.395167813306543436e-01;1.389709648238189044e-01;1.374046398073704711e-01;1.366620673794570751e-01;1.356000925332651874e-01;1.346562197126524307e-01;1.336146469101076317e-01;1.324789384368065259e-01;1.314423931551035041e-01;1.304921800044916702e-01;1.297957372406580157e-01;1.289779635246575684e-01;1.280436372511268295e-01;1.269967338718372141e-01;1.261628429913630722e-01;1.250496133793189968e-01;1.245912831525057413e-01;1.235397943392599479e-01;1.225149879508895256e-01;1.217951857567510371e-01;1.210756364117054756e-01;1.203510663167834394e-01;1.197504383423031449e-01;1.189988036200886473e-01;1.184862935128524891e-01;1.178153219651357914e-01;1.172384236600169660e-01;1.167466839461106659e-01;1.163322890883387167e-01;1.157490824001701363e-01;1.153539970467185038e-01;1.149033667367437561e-01;1.145119594178942574e-01;1.140597845928629506e-01;1.141214533790584768e-01;1.137702903923482473e-01;1.134671937695500427e-01;1.132105734971069477e-01;1.128846450643007648e-01;1.127187794461963627e-01;1.124829809281429338e-01;1.122930164901601857e-01;1.121505181808968160e-01;1.119391212879282532e-01;1.117777206187006017e-01;1.115486472569091336e-01;1.116218789006687973e-01;1.115116496677164976e-01;1.112115126050938763e-01;1.112362905608917651e-01;1.110758356084829562e-01;1.109951252726659177e-01;1.108641468578241557e-01;1.106835864287388921e-01;1.106025472749543742e-01;1.106354668677635572e-01;1.104835207145504344e-01;1.104607713660988727e-01;1.104184326948214057e-01;1.103613002412857091e-01;1.102944774691053537e-01;1.102250916313209372e-01;1.101095705549217652e-01;1.100829527227825955e-01;1.098662426054909935e-01;1.099168113272621372e-01;1.097849791511187334e-01;1.097152689897124833e-01;1.097286913153735499e-01;1.098499097483126158e-01;1.094864223289189475e-01;1.098809021873593389e-01;1.097870247905252949e-01;1.094930537680338239e-01;1.099619354433121754e-01;1.100588126347302881e-01;1.104027123864192439e-01;1.106355057836518885e-01;1.131183984339551724e-01;1.201147605036269467e-01
